,01_1,02_1,02_2,04_1,05_1,05_2,08_1,08_2,10_1,11_1,11_2
45,5.757281553398058,18.553398058252426,6.572815533980583,5.203883495145631,17.116504854368934,4.689320388349515,25.038834951456312,6.543689320388349,2.2815533980582523,21.155339805825243,8.330097087378642
46,4.971698113207547,15.367924528301886,5.028301886792453,5.132075471698113,17.745283018867923,4.273584905660377,23.264150943396228,5.745283018867925,2.3962264150943398,18.89622641509434,7.783018867924528
47,4.609523809523809,13.304761904761905,4.580952380952381,4.019047619047619,13.476190476190476,3.2666666666666666,21.561904761904763,5.3428571428571425,2.380952380952381,18.62857142857143,7.152380952380953
48,3.660377358490566,12.518867924528301,3.650943396226415,3.9716981132075473,12.537735849056604,2.990566037735849,19.764150943396228,4.60377358490566,1.7830188679245282,16.245283018867923,6.122641509433962
49,3.742857142857143,11.114285714285714,3.4,3.4095238095238094,10.866666666666667,2.4571428571428573,19.409523809523808,4.457142857142857,1.4666666666666666,13.152380952380952,5.142857142857143
50,3.1809523809523808,10.295238095238096,3.2666666666666666,3.2285714285714286,11.104761904761904,2.123809523809524,18.761904761904763,4.142857142857143,1.2476190476190476,11.876190476190477,4.819047619047619
51,2.5142857142857142,9.276190476190477,3.0476190476190474,3.419047619047619,9.638095238095238,1.9523809523809523,20.666666666666668,3.8190476190476192,0.9714285714285714,12.095238095238095,5.057142857142857
52,3.0,9.038095238095238,2.961904761904762,3.2666666666666666,8.771428571428572,2.104761904761905,15.123809523809523,3.2476190476190476,1.0857142857142856,10.019047619047619,3.6857142857142855
53,2.342857142857143,8.057142857142857,2.123809523809524,3.780952380952381,7.8,2.342857142857143,12.18095238095238,2.019047619047619,0.8761904761904762,7.885714285714286,2.4952380952380953
54,2.0,7.009433962264151,1.7452830188679245,2.849056603773585,7.0,1.7075471698113207,10.339622641509434,1.5754716981132075,0.6886792452830188,7.386792452830188,2.7452830188679247
55,2.082474226804124,6.948453608247423,1.8144329896907216,2.3092783505154637,6.762886597938144,0.9587628865979382,9.989690721649485,1.3298969072164948,0.5773195876288659,6.680412371134021,2.422680412371134
56,1.9056603773584906,6.5,1.509433962264151,2.0283018867924527,6.009433962264151,1.2358490566037736,11.150943396226415,1.1603773584905661,0.6415094339622641,6.679245283018868,2.339622641509434
57,2.057142857142857,6.3238095238095235,1.4666666666666666,2.2666666666666666,7.019047619047619,1.1238095238095238,12.58095238095238,1.3142857142857143,0.5333333333333333,5.6761904761904765,1.6952380952380952
58,2.1320754716981134,5.830188679245283,1.5566037735849056,2.481132075471698,7.09433962264151,1.4622641509433962,12.81132075471698,2.0,0.7735849056603774,6.188679245283019,1.8773584905660377
59,2.5,6.386792452830188,1.971698113207547,3.8773584905660377,10.056603773584905,1.990566037735849,18.933962264150942,2.330188679245283,0.8301886792452831,7.7075471698113205,2.7169811320754715
60,2.669811320754717,7.264150943396227,1.9150943396226414,3.7264150943396226,10.471698113207546,2.830188679245283,26.78301886792453,3.5283018867924527,0.8679245283018868,11.858490566037736,4.113207547169812
61,4.188679245283019,9.09433962264151,2.2830188679245285,4.509433962264151,13.915094339622641,3.009433962264151,36.34905660377358,5.783018867924528,0.9905660377358491,12.81132075471698,4.264150943396227
62,4.8173076923076925,10.884615384615385,2.1346153846153846,5.451923076923077,17.08653846153846,4.730769230769231,45.75961538461539,8.971153846153847,1.6730769230769231,15.134615384615385,6.384615384615385
63,6.3428571428571425,12.514285714285714,2.8476190476190477,8.59047619047619,23.133333333333333,8.085714285714285,69.65714285714286,24.114285714285714,2.2285714285714286,27.752380952380953,11.619047619047619
64,8.740384615384615,14.923076923076923,4.528846153846154,12.653846153846153,28.596153846153847,8.817307692307692,102.13461538461539,52.16346153846154,2.5096153846153846,52.06730769230769,26.85576923076923
65,11.352380952380953,17.942857142857143,5.904761904761905,17.97142857142857,33.84761904761905,13.771428571428572,106.51428571428572,64.47619047619048,2.1142857142857143,51.523809523809526,27.8
66,14.155339805825243,23.466019417475728,9.067961165048544,17.883495145631066,40.53398058252427,18.961165048543688,109.41747572815534,74.12621359223301,2.4466019417475726,40.99029126213592,26.29126213592233
67,20.73076923076923,31.125,12.5,18.971153846153847,48.75961538461539,20.990384615384617,123.39423076923077,94.65384615384616,3.0865384615384617,54.77884615384615,32.01923076923077
68,28.596153846153847,43.73076923076923,22.384615384615383,19.60576923076923,54.70192307692308,28.60576923076923,126.09615384615384,100.98076923076923,3.1634615384615383,76.5576923076923,47.57692307692308
69,43.627450980392155,58.18627450980392,38.509803921568626,17.715686274509803,62.990196078431374,35.470588235294116,110.98039215686275,87.34313725490196,3.235294117647059,69.86274509803921,46.166666666666664
70,52.990196078431374,66.29411764705883,52.294117647058826,15.843137254901961,76.69607843137256,50.07843137254902,95.07843137254902,69.8529411764706,3.8529411764705883,49.64705882352941,29.166666666666668
71,49.93269230769231,63.96153846153846,50.10576923076923,18.548076923076923,76.14423076923077,49.26923076923077,102.25961538461539,81.67307692307692,3.480769230769231,54.52884615384615,34.19230769230769
72,60.68627450980392,75.2843137254902,63.48039215686274,17.50980392156863,79.58823529411765,54.372549019607845,104.66666666666667,85.53921568627452,3.9705882352941178,57.627450980392155,38.81372549019608
73,78.25742574257426,92.11881188118812,84.43564356435644,19.594059405940595,93.78217821782178,76.8019801980198,100.39603960396039,87.03960396039604,5.079207920792079,61.039603960396036,45.415841584158414
74,85.56435643564356,102.20792079207921,104.9009900990099,20.237623762376238,100.16831683168317,83.98019801980197,93.26732673267327,80.17821782178218,5.138613861386139,59.24752475247525,44.97029702970297
75,82.14563106796116,92.85436893203884,90.02912621359224,19.766990291262136,99.98058252427184,86.58252427184466,91.66990291262135,81.00970873786407,6.864077669902913,64.09708737864078,50.300970873786405
76,86.26470588235294,91.90196078431373,90.7843137254902,22.980392156862745,105.23529411764706,93.20588235294117,95.88235294117646,88.76470588235294,9.745098039215685,66.94117647058823,54.088235294117645
77,88.37623762376238,92.26732673267327,88.47524752475248,24.287128712871286,110.53465346534654,94.88118811881188,97.75247524752476,88.9009900990099,7.366336633663367,62.82178217821782,49.53465346534654
78,80.13131313131314,90.55555555555556,87.41414141414141,22.484848484848484,104.0,86.46464646464646,91.79797979797979,81.4949494949495,7.777777777777778,61.93939393939394,46.94949494949495
79,63.65,83.2,72.08,19.91,85.44,63.41,86.51,69.43,7.7,56.15,39.66
80,54.99038461538461,83.6826923076923,67.6826923076923,18.134615384615383,77.47115384615384,50.125,82.38461538461539,60.55769230769231,7.5,55.01923076923077,39.00961538461539
81,53.41346153846154,80.3173076923077,64.00961538461539,16.73076923076923,75.41346153846153,46.86538461538461,80.47115384615384,53.40384615384615,6.644230769230769,56.84615384615385,37.39423076923077
82,48.57425742574257,81.97029702970298,67.03960396039604,16.168316831683168,74.10891089108911,44.08910891089109,77.73267326732673,49.00990099009901,7.158415841584159,59.2970297029703,39.35643564356435
83,41.63725490196079,72.44117647058823,53.94117647058823,16.254901960784313,70.18627450980392,40.666666666666664,78.96078431372548,46.46078431372549,7.196078431372549,57.009803921568626,37.372549019607845
84,40.70192307692308,71.27884615384616,52.85576923076923,18.192307692307693,73.07692307692308,42.56730769230769,79.78846153846153,46.73076923076923,7.4423076923076925,59.82692307692308,39.89423076923077
85,39.663366336633665,74.34653465346534,54.98019801980198,18.623762376237625,74.06930693069307,41.24752475247525,81.48514851485149,50.82178217821782,7.534653465346534,62.40594059405941,40.26732673267327
86,38.53921568627451,75.03921568627452,56.85294117647059,19.284313725490197,74.86274509803921,42.8235294117647,80.18627450980392,47.666666666666664,7.480392156862745,65.38235294117646,43.205882352941174
87,36.71,70.02,51.63,19.81,71.84,40.34,82.2,49.39,7.3,63.98,45.86
88,37.03846153846154,69.20192307692308,51.625,19.740384615384617,74.84615384615384,42.0,83.54807692307692,51.39423076923077,7.3076923076923075,66.71153846153847,47.18269230769231
89,38.603960396039604,72.15841584158416,53.10891089108911,20.514851485148515,77.68316831683168,43.42574257425743,84.35643564356435,54.227722772277225,8.237623762376238,67.31683168316832,48.17821782178218
90,42.1078431372549,75.81372549019608,59.72549019607843,21.068627450980394,80.45098039215686,45.872549019607845,84.62745098039215,54.21568627450981,9.009803921568627,71.79411764705883,51.6078431372549
91,38.56,73.3,56.13,21.97,77.73,44.52,89.54,58.17,8.98,72.26,52.64
92,41.13,76.46,58.73,23.14,84.04,48.98,92.4,62.75,8.81,74.98,57.43
93,42.77450980392157,79.04901960784314,63.07843137254902,23.431372549019606,83.97058823529412,50.64705882352941,90.63725490196079,61.205882352941174,8.970588235294118,76.57843137254902,58.1078431372549
94,45.28431372549019,82.83333333333333,68.18627450980392,23.333333333333332,85.55882352941177,53.029411764705884,89.61764705882354,59.8235294117647,9.235294117647058,76.22549019607843,57.19607843137255
95,42.50485436893204,79.62135922330097,62.8252427184466,23.184466019417474,81.8252427184466,49.43689320388349,92.18446601941747,63.63106796116505,10.436893203883495,78.6504854368932,59.66019417475728
96,43.786407766990294,81.66019417475728,66.10679611650485,24.203883495145632,87.07766990291262,53.36893203883495,92.7378640776699,66.86407766990291,9.815533980582524,77.66990291262135,60.37864077669903
97,43.94117647058823,82.97058823529412,67.22549019607843,24.686274509803923,86.52941176470588,51.86274509803921,93.98039215686275,66.04901960784314,9.186274509803921,78.02941176470588,60.90196078431372
98,44.92307692307692,83.40384615384616,70.16346153846153,24.317307692307693,83.83653846153847,51.96153846153846,90.14423076923077,63.64423076923077,9.461538461538462,80.22115384615384,63.75
99,42.25961538461539,81.20192307692308,67.48076923076923,26.442307692307693,84.25961538461539,51.04807692307692,93.96153846153847,68.71153846153847,10.096153846153847,83.3076923076923,66.35576923076923
100,43.457142857142856,85.0952380952381,74.31428571428572,25.742857142857144,84.55238095238096,53.161904761904765,97.48571428571428,72.21904761904761,9.552380952380952,86.16190476190476,73.88571428571429
101,49.6,90.5047619047619,77.4095238095238,25.952380952380953,87.62857142857143,57.457142857142856,97.04761904761905,74.20952380952382,10.619047619047619,89.54285714285714,78.21904761904761
102,50.990196078431374,95.45098039215686,87.16666666666667,27.69607843137255,89.70588235294117,60.98039215686274,98.2843137254902,75.19607843137256,11.196078431372548,92.6470588235294,82.91176470588235
103,53.0,95.6923076923077,91.04807692307692,28.942307692307693,92.03846153846153,61.96153846153846,96.11538461538461,77.54807692307692,11.846153846153847,94.84615384615384,83.65384615384616
104,62.12380952380953,100.63809523809523,96.61904761904762,30.857142857142858,101.84761904761905,73.11428571428571,101.53333333333333,87.98095238095237,11.19047619047619,93.77142857142857,87.27619047619048
105,59.85436893203884,104.97087378640776,102.04854368932038,33.63106796116505,99.27184466019418,71.67961165048544,103.36893203883496,93.35922330097087,11.650485436893204,101.47572815533981,96.59223300970874
106,63.549019607843135,114.46078431372548,113.50980392156863,30.392156862745097,98.37254901960785,67.77450980392157,105.33333333333333,95.45098039215686,12.27450980392157,104.75490196078431,101.00980392156863
107,65.50980392156863,116.48039215686275,116.74509803921569,32.48039215686274,96.00980392156863,67.86274509803921,106.48039215686275,100.20588235294117,13.529411764705882,110.59803921568627,109.50980392156863
108,68.99019607843137,117.83333333333333,119.23529411764706,30.245098039215687,103.1078431372549,73.32352941176471,106.54901960784314,95.07843137254902,13.901960784313726,114.11764705882354,112.46078431372548
109,67.42424242424242,116.60606060606061,120.13131313131314,29.585858585858585,104.51515151515152,74.96969696969697,102.60606060606061,88.76767676767676,13.828282828282829,118.92929292929293,118.74747474747475
110,65.18,118.59,120.36,28.07,107.44,77.86,103.68,89.34,13.73,121.16,121.42
111,65.57281553398059,116.84466019417475,119.44660194174757,29.563106796116504,105.80582524271844,78.13592233009709,102.2135922330097,87.66019417475728,15.029126213592233,122.49514563106796,126.02912621359224
112,69.32,117.55,122.42,27.66,110.36,82.64,101.86,89.03,15.28,125.55,129.67
113,70.95918367346938,116.43877551020408,119.63265306122449,25.70408163265306,110.91836734693878,82.95918367346938,101.0,87.16326530612245,14.571428571428571,124.55102040816327,128.80612244897958
114,66.47058823529412,114.91176470588235,119.40196078431373,24.980392156862745,98.50980392156863,72.27450980392157,99.7156862745098,83.56862745098039,15.490196078431373,120.98039215686275,125.90196078431373
115,63.53465346534654,114.17821782178218,116.63366336633663,22.316831683168317,89.43564356435644,62.28712871287129,98.64356435643565,81.13861386138613,16.386138613861387,117.70297029702971,118.33663366336634
116,58.888888888888886,109.14141414141415,109.91919191919192,20.96969696969697,85.22222222222223,59.94949494949495,98.87878787878788,80.38383838383838,15.080808080808081,109.86868686868686,107.68686868686869
117,54.97979797979798,108.51515151515152,106.57575757575758,22.858585858585858,83.11111111111111,56.696969696969695,94.70707070707071,70.5050505050505,14.090909090909092,99.5959595959596,91.51515151515152
118,47.54455445544554,101.53465346534654,95.70297029702971,20.544554455445546,78.43564356435644,50.0,91.29702970297029,65.77227722772277,12.881188118811881,89.79207920792079,80.23762376237623
119,43.53921568627451,91.72549019607843,82.86274509803921,20.41176470588235,77.6470588235294,48.40196078431372,90.77450980392157,62.80392156862745,11.058823529411764,84.59803921568627,70.01960784313725
120,42.333333333333336,86.93137254901961,75.90196078431373,20.186274509803923,73.30392156862744,45.6764705882353,89.44117647058823,59.745098039215684,10.96078431372549,78.09803921568627,65.41176470588235
121,37.86138613861386,81.15841584158416,66.21782178217822,18.15841584158416,68.4950495049505,40.24752475247525,87.23762376237623,55.851485148514854,9.653465346534654,73.36633663366337,58.504950495049506
122,36.54455445544554,76.27722772277228,61.445544554455445,17.712871287128714,67.46534653465346,39.86138613861386,85.66336633663366,49.59405940594059,10.158415841584159,70.18811881188118,55.42574257425743
123,32.990196078431374,66.42156862745098,49.65686274509804,18.38235294117647,65.41176470588235,37.18627450980392,79.52941176470588,43.78431372549019,8.784313725490197,67.44117647058823,52.85294117647059
124,30.14423076923077,66.21153846153847,48.66346153846154,17.346153846153847,62.60576923076923,35.78846153846154,78.23076923076923,40.89423076923077,8.298076923076923,64.0576923076923,48.39423076923077
125,27.699029126213592,61.45631067961165,44.320388349514566,17.116504854368934,59.728155339805824,32.49514563106796,73.2135922330097,37.883495145631066,7.388349514563107,58.592233009708735,43.407766990291265
126,27.457142857142856,61.2952380952381,43.01904761904762,17.114285714285714,56.285714285714285,30.82857142857143,73.1047619047619,36.67619047619048,7.2,56.02857142857143,40.93333333333333
127,24.942857142857143,56.75238095238095,39.076190476190476,16.266666666666666,55.43809523809524,29.561904761904763,72.73333333333333,35.352380952380955,7.123809523809523,54.180952380952384,38.333333333333336
128,25.971153846153847,57.125,39.82692307692308,16.26923076923077,55.82692307692308,28.51923076923077,74.11538461538461,35.66346153846154,6.355769230769231,53.21153846153846,37.20192307692308
129,23.542857142857144,54.98095238095238,36.41904761904762,15.58095238095238,52.733333333333334,26.61904761904762,74.58095238095238,36.923809523809524,6.704761904761905,52.93333333333333,37.22857142857143
130,23.76923076923077,53.70192307692308,34.25961538461539,15.125,50.10576923076923,25.89423076923077,71.47115384615384,34.36538461538461,5.605769230769231,50.64423076923077,35.875
131,22.451923076923077,52.81730769230769,33.46153846153846,14.48076923076923,50.14423076923077,23.701923076923077,67.92307692307692,31.423076923076923,5.403846153846154,49.51923076923077,33.23076923076923
132,21.436893203883496,51.49514563106796,32.359223300970875,13.883495145631068,48.067961165048544,21.893203883495147,65.79611650485437,29.12621359223301,5.058252427184466,47.55339805825243,31.78640776699029
133,18.41346153846154,49.64423076923077,30.71153846153846,11.067307692307692,44.30769230769231,19.442307692307693,62.00961538461539,25.451923076923077,5.115384615384615,44.54807692307692,27.682692307692307
134,15.941176470588236,45.11764705882353,26.0,10.617647058823529,40.970588235294116,17.833333333333332,58.490196078431374,22.91176470588235,4.990196078431373,43.03921568627451,25.401960784313726
135,16.135922330097088,40.33009708737864,22.679611650485437,9.825242718446601,38.86407766990291,17.019417475728154,55.24271844660194,20.844660194174757,4.669902912621359,43.90291262135922,25.601941747572816
136,15.278846153846153,40.09615384615385,21.240384615384617,9.35576923076923,37.88461538461539,15.153846153846153,48.90384615384615,17.03846153846154,3.8461538461538463,39.0,20.740384615384617
137,12.336538461538462,34.27884615384615,16.634615384615383,7.4423076923076925,30.307692307692307,10.076923076923077,42.375,14.538461538461538,3.423076923076923,35.53846153846154,17.951923076923077
138,10.352380952380953,28.866666666666667,13.161904761904761,6.4,26.914285714285715,8.742857142857142,36.304761904761904,11.361904761904762,2.7523809523809524,30.457142857142856,14.161904761904761
139,9.104761904761904,26.01904761904762,10.561904761904762,5.380952380952381,22.466666666666665,6.885714285714286,32.34285714285714,8.790476190476191,2.742857142857143,27.466666666666665,11.504761904761905
140,8.16504854368932,23.135922330097088,8.970873786407767,5.679611650485437,22.37864077669903,6.679611650485437,29.359223300970875,7.902912621359223,2.3689320388349513,24.699029126213592,10.757281553398059
141,6.15,20.97,7.13,4.29,17.13,4.73,25.44,6.43,2.17,21.55,9.15
142,5.009803921568627,16.401960784313726,5.509803921568627,5.372549019607843,18.215686274509803,4.2745098039215685,23.745098039215687,5.490196078431373,1.8529411764705883,19.186274509803923,7.892156862745098
143,4.403846153846154,13.85576923076923,4.75,3.75,13.701923076923077,3.173076923076923,22.625,4.961538461538462,2.2884615384615383,18.471153846153847,7.298076923076923
144,3.798076923076923,12.009615384615385,3.730769230769231,3.519230769230769,12.115384615384615,2.8846153846153846,19.798076923076923,4.259615384615385,1.4038461538461537,14.89423076923077,6.153846153846154
145,3.7333333333333334,11.161904761904761,3.4285714285714284,3.0095238095238095,10.571428571428571,2.2666666666666666,18.704761904761906,3.8095238095238093,1.2857142857142858,13.904761904761905,5.20952380952381
146,3.238095238095238,9.790476190476191,3.276190476190476,3.380952380952381,10.58095238095238,1.7142857142857142,18.933333333333334,3.9047619047619047,1.0380952380952382,12.82857142857143,4.6761904761904765
147,2.704761904761905,8.742857142857142,2.8,3.6285714285714286,9.2,1.9428571428571428,21.00952380952381,4.219047619047619,0.9523809523809523,12.314285714285715,4.295238095238095
148,2.5238095238095237,8.647619047619047,2.4,2.980952380952381,8.971428571428572,1.6857142857142857,15.304761904761905,2.5047619047619047,0.6857142857142857,9.771428571428572,3.7333333333333334
149,2.238095238095238,7.561904761904762,2.1523809523809523,3.123809523809524,7.780952380952381,2.1619047619047618,12.39047619047619,1.6285714285714286,0.7047619047619048,8.40952380952381,3.0
150,1.9428571428571428,6.695238095238095,1.723809523809524,2.4,6.628571428571429,1.4190476190476191,10.657142857142857,1.4095238095238096,0.6095238095238096,6.819047619047619,2.6476190476190475
151,1.556701030927835,6.298969072164948,1.5463917525773196,2.247422680412371,6.814432989690721,0.979381443298969,9.56701030927835,1.3298969072164948,0.6494845360824743,5.88659793814433,2.268041237113402
152,1.7980769230769231,5.490384615384615,1.3461538461538463,1.7211538461538463,5.740384615384615,1.0865384615384615,11.201923076923077,1.0961538461538463,0.7692307692307693,6.038461538461538,2.0384615384615383
153,1.6952380952380952,6.104761904761904,1.438095238095238,2.276190476190476,6.866666666666666,1.1714285714285715,12.476190476190476,1.3333333333333333,0.6190476190476191,5.619047619047619,2.057142857142857
154,2.019047619047619,5.714285714285714,1.5523809523809524,2.4285714285714284,7.390476190476191,1.7333333333333334,13.00952380952381,2.019047619047619,0.6857142857142857,6.266666666666667,1.6952380952380952
155,1.8761904761904762,6.095238095238095,1.5809523809523809,3.2857142857142856,9.971428571428572,1.7809523809523808,18.34285714285714,1.9428571428571428,0.8761904761904762,7.304761904761905,2.657142857142857
156,2.257142857142857,6.6571428571428575,1.9047619047619047,3.676190476190476,10.81904761904762,2.914285714285714,27.142857142857142,3.5238095238095237,0.9047619047619048,11.371428571428572,3.5142857142857142
157,3.7904761904761903,8.476190476190476,1.8761904761904762,4.466666666666667,13.076190476190476,3.447619047619048,35.84761904761905,5.514285714285714,0.9333333333333333,12.076190476190476,4.247619047619048
